Language_ID	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID	Closest_ISO369P3code	First_Year_Of_Documentation	Last_Year_Of_Documentation	aes	category	classification	level	med	medovertime	subclassification
buna1274	Bunaban	NA	-18.118499999999997	125.991	buna1274	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(buna1275:1,goon1238:1)buna1274:1;
guah1252	Guahiboan	NA	4.60511875	-71.21545624999999	guah1252	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(guay1257:1,(((chir1288:1,tamp1255:1,masi1272:1,moch1258:1,chir1287:1,yara1251:1)cuib1242:1,((pepo1234:1,maya1284:1)play1240:1,(amar1275:1,nucl1665:1,siku1244:1,tigr1254:1,xura1234:1,amor1238:1)guah1255:1)guah1254:1)guah1253:1,(maca1266:1,maca1265:1)maca1259:1)nucl1828:1)guah1252:1;
doso1238	Doso-Turumsa	NA	-7.89522	142.61200000000002	doso1238	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(doso1239:1,turu1250:1)doso1238:1;
niha1238	Nihali	Eurasia	21.1886	76.3318	niha1238	nll	IN	NA	NA	nll	NA	NA	3	Spoken_L1_Language	NA	language	0	['K. S. Nagaraja. 2014. The Nihali Language (Grammar, Texts, Vocabulary). Mysore: Central Institute of Indian Languages. xii+332pp.', 'Bhattacharya, Sudhibushan. 1955-56. Field notes on Nahāli. Indian Linguistics 17. 245-58.', 'George A. Grierson. 1906. Muṇḍā and Dravidian Languages. (Linguistic Survey of India, IV.) In  Grierson, G.A. (ed.) Calcutta: Office of the Superintendent of Government Printing. xiv+680pp.']	niha1238:1;
book1242	Bookkeeping	NA	NA	NA	book1242	NA	NA	NA	NA	NA	NA	NA	NA	Pseudo_Family	NA	family	NA	NA	(oung1238:1,aari1240:1,achi1258:1,adab1235:1,adap1234:1,adug1238:1,adze1241:1,aghu1256:1,ahea1240:1,ahir1243:1,aiku1240:1,alag1249:1,amap1241:1,amer1256:1,amik1238:1,anas1239:1,arak1256:1,arak1254:1,aram1252:1,assa1266:1,atue1238:1,auve1240:1,ayic1234:1,baba1273:1,baga1271:1,baga1274:1,baha1262:1,bain1260:1,baku1265:1,bala1306:1,bana1306:1,band1337:1,belg1241:1,bemb1258:1,beti1250:1,bhal1245:1,bhat1237:1,bika1251:1,bisu1247:1,born1252:1,bubi1249:1,buga1251:1,buma1247:1,bura1269:1,buso1242:1,buxi1237:1,buya1245:1,cagu1236:1,calo1235:1,caru1240:1,cata1284:1,cauc1241:1,chak1275:1,cham1329:1,chau1262:1,chet1237:1,chil1283:1,chip1236:1,chit1285:1,chol1285:1,chor1275:1,chua1256:1,chuj1251:1,chum1264:1,cona1234:1,coxi1236:1,coya1241:1,cume1234:1,nisi1239:1,dara1255:1,daya1245:1,dega1238:1,desi1235:1,dhan1267:1,doro1267:1,dume1236:1,elpa1240:1,emok1238:1,euro1250:1,fala1245:1,foia1236:1,foma1238:1,fore1268:1,fumm1238:1,gabu1248:1,gamo1244:1,garr1261:1,gasc1241:1,gbat1238:1,gela1261:1,gema1236:1,geng1243:1,geya1234:1,gowl1242:1,gowl1241:1,gugu1257:1,guli1244:1,hmon1338:1,horu1241:1,huas1255:1,huas1256:1,iapa1241:1,ibil1238:1,ides1238:1,ihie1238:1,ijaz1238:1,imer1236:1,ipek1240:1,irrr1240:1,itut1240:1,izer1243:1,jaka1246:1,jaru1257:1,jiar1242:1,jude1262:1,kich1264:1,kich1265:1,kich1267:1,kich1263:1,kich1266:1,kabi1264:1,kaha1240:1,kahu1242:1,kaka1269:1,kaki1247:1,kamb1287:1,kang1282:1,kaqc1277:1,kaqc1273:1,kaqc1275:1,kaqc1276:1,kaqc1278:1,kaqc1272:1,kaqc1274:1,kaqc1279:1,kaqc1271:1,kari1309:1,kati1278:1,nucl1668:1,kaya1334:1,kayo1247:1,kayu1244:1,kemi1240:1,khal1270:1,kham1280:1,khao1244:1,khia1237:1,khlo1239:1,khua1243:1,khua1244:1,khum1250:1,kior1239:1,kisa1264:1,kofa1236:1,koho1245:1,koko1273:1,kolu1247:1,konk1268:1,kose1239:1,kpat1244:1,kuan1250:1,kukn1238:1,kuku1279:1,kuku1286:1,kumb1267:1,kunf1238:1,kung1262:1,kann1253:1,kwak1264:1,laba1241:1,lach1251:1,laht1236:1,lahu1255:1,lama1289:1,lama1290:1,lamb1277:1,land1262:1,lang1333:1,lang1334:1,laop1234:1,laos1235:1,lema1244:1,lenc1244:1,limo1250:1,ling1261:1,ling1268:1,loar1234:1,lopi1243:1,lowe1441:1,luaa1235:1,luia1234:1,lumb1250:1,lyon1239:1,mada1299:1,maha1308:1,mahe1238:1,mala1431:1,mala1546:1,mali1287:1,mali1288:1,mamc1234:1,mams1234:1,mamt1234:1,mamt1235:1,mara1407:1,mask1241:1,mawa1268:1,mawa1271:1,maya1286:1,medi1249:1,mimi1246:1,mina1267:1,mirg1238:1,moin1242:1,muji1236:1,muna1238:1,mund1321:1,mund1339:1,nand1263:1,nara1265:1,nata1238:1,natu1249:1,naxi1246:1,ndeg1238:1,ndon1252:1,ngar1286:1,ngom1265:1,ngon1275:1,nija1242:1,noca1240:1,noot1239:1,norr1243:1,nort3250:1,nort3251:1,nort3249:1,nort2640:1,nort3144:1,nupb1238:1,nyad1241:1,nyen1255:1,occi1241:1,odut1238:1,oldi1244:1,oldp1255:1,oldt1247:1,olko1234:1,omat1240:1,omej1234:1,onte1239:1,orok1270:1,orop1234:1,palp1242:1,palu1254:1,pamo1255:1,pana1292:1,paoo1245:1,pars1251:1,pars1252:1,patl1234:1,(akya1234:1,burm1267:1,chen1271:1,dawi1234:1,ekai1234:1,jogi1234:1,koka1245:1,lait1239:1,laon1234:1,pony1234:1,rung1263:1,song1313:1,thai1262:1)pend1244:1,phan1256:1,piru1241:1,poka1242:1,pona1251:1,pong1252:1,poqo1257:1,poqo1255:1,poqo1256:1,pray1239:1,prov1247:1,puko1234:1,puim1234:1,pula1268:1,puna1274:1,puru1262:1,puto1237:1,puwa1234:1,quet1239:1,rajb1244:1,rana1249:1,rany1238:1,rawa1268:1,rien1238:1,rufi1234:1,saka1300:1,salc1238:1,salu1254:1,samr1245:1,sana1281:1,sang1338:1,sans1276:1,sara1320:1,sara1350:1,sava1244:1,sela1262:1,seru1247:1,shak1238:1,shua1252:1,sout3223:1,siki1239:1,silt1241:1,sind1280:1,sing1237:1,song1304:1,soul1243:1,sout2892:1,sout3125:1,sout3129:1,sout3225:1,sout3224:1,sout3221:1,sout3222:1,sout3128:1,sout2718:1,suba1254:1,tarp1241:1,sung1271:1,taca1258:1,taen1234:1,taih1245:1,takp1246:1,tang1374:1,tanj1248:1,tape1236:1,tare1239:1,tasm1247:1,tawa1289:1,tete1252:1,thee1240:1,thul1247:1,thud1238:1,tiju1234:1,ting1253:1,ting1238:1,tlal1234:1,toal1234:1,tome1239:1,tomy1239:1,tune1241:1,tush1243:1,tuto1242:1,tzut1249:1,tzel1255:1,tzot1262:1,tzot1263:1,tzot1261:1,tzot1260:1,tzot1264:1,uokh1238:1,uppe1459:1,uppe1424:1,urad1239:1,vatr1237:1,waga1262:1,waha1239:1,walo1239:1,ward1243:1,wasu1256:1,wela1234:1,west2863:1,wira1260:1,wume1236:1,xinc1247:1,yamo1246:1,yamp1243:1,yang1301:1,yang1292:1,yars1234:1,yari1235:1,yaum1238:1,yend1240:1,yidd1241:1,ying1248:1,yosa1234:1,yuan1242:1,yugh1240:1,zarp1238:1,anca1236:1)book1242:1;
lule1238	Lule	South America	-25.221839	-61.887818	lule1238	ule	AR	NA	NA	ule	NA	1732	6	Spoken_L1_Language	NA	language	2	['Antonio Maccioni. 2008 [1732]. Arte y vocabulario de la lengua Lule y Tonocoté. Cagliari: Centro di Studi Filogici Sardi. lxi+308pp.']	lule1238:1;
ainu1252	Ainu	NA	46.374701239000046	143.62574303500003	ainu1252	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(((hokk1243:1,tara1248:1)ainu1240:1,kuri1271:1)hokk1250:1,sakh1245:1)ainu1252:1;
kadu1256	Kadugli-Krongo	NA	11.095941666666668	29.483575	kadu1256	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	((((abus1238:1,chir1285:1,kron1244:1,kufa1238:1,nucl1436:1)kang1288:1,(damb1245:1,kadu1257:1,katc1250:1,miri1267:1,tumm1238:1)katc1249:1)katc1251:1,((fama1238:1)kron1241:1,(karo1296:1,nucl1438:1,tala1282:1)tumt1243:1)east2424:1,(dare1242:1,kamd1238:1,nucl1437:1)tuli1249:1)cent2229:1,(demi1241:1,nucl1435:1)keig1242:1)kadu1256:1;
cofa1242	Cofán	South America	0.276675	-77.0643	cofa1242	con	CO;EC	NA	NA	con	NA	NA	2	Spoken_L1_Language	NA	language	2	['Tobar Gutiérrez, María Elena. 1995. Modo, aspecto y tiempo en Cofán. (MA thesis, Bogotá: Universidad de Los Andes; 260pp.)', 'Borman. M.B. 1979. Cofan paragraph structure and function. In Robert E. Longacre (ed.), Discourse grammar, Part 3, 289-338. Dallas: SIL.', 'Borman, M. B. 1977. Cofan paragraph structure and function. In Robert E. Longacre and Frances Woods (eds.), Discourse grammar: Studies in indigenous languages of Colombia, Panama, and Ecuador, part 3, 289-338. Dallas: Summer Institute of Linguistics and University of Texas at Arlington.', 'Borman, M. B. 1976. Vocabulario cofán: Cofán-castellano, castellano-cofán. (Serie de vocabularios indígenas ""Mariano Silva y Aceves"", 19.) Quito: Instituto Lingüístico de Verano. 122pp.', 'Borman, M. B. 1962. Cofán phonemes. In Benjamin F. Elson (ed.), Studies in Ecuadorian Indian languages 1, 45-59. Nor-man, SIL/University of Oklahoma 1962: Norman: Summer Institute of Linguistics of the University of Oklahoma.', 'Ortiz, Sergio Elías. 1954. Notas sobre los indios Kofán o Kofane. Estudios sobre lingüística aborigen de Colombia. Bogotá: Ediciones Lerner. 307pp.', 'Marcelino de Castellví. 1938. La Lengua Kofán. Journal de la Société des Américanistes 30. 219-233.', 'Barcelona, P. Valenti de. 1927. Excursion a Güepi i als Cofans de Sansaguari. Catalunya Franciscana 5. 266-268.']	(agua1254:1,sant1434:1)cofa1242:1;
jiva1245	Chicham	NA	-4.361705000000001	-77.8664	jiva1245	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(agua1253:1,((achu1249:1,shiw1235:1)achu1248:1,huam1247:1,shua1257:1)shua1256:1)jiva1245:1;
huav1256	Huavean	NA	16.268133856000077	-94.77989661399994	huav1256	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	((sand1278:1,sanm1287:1)sand1283:1,(sanf1258:1,sant1422:1)sanf1267:1)huav1256:1;
boro1281	Bororoan	NA	-15.764624999999995	-57.434349999999995	boro1281	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	((boro1282:1,otuk1240:1)boro1285:1,umot1240:1)boro1281:1;
mato1253	Mato Grosso Arára	South America	-9.172609	-60.628867	mato1253	axg	BR	NA	NA	axg	NA	2007	6	Spoken_L1_Language	NA	language	4	['Hugo, Vitor. 1959. Desbravadores. São Paulo: Missão Salesiana de Humaitá. xl+293+xxxi+457pp. (2 vols.)']	mato1253:1;
song1307	Songhay	NA	16.661174876606953	-0.406644830649276	song1307	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(((djen1243:1,mare1257:1)humb1243:1,koyr1242:1,tond1249:1,(dend1243:1,(zarm1241:1,kour1234:1,kaad1238:1,wogo1234:1)zarm1239:1)zarm1240:1)east2431:1,((djen1242:1,koyr1241:1)koyr1240:1,(kora1291:1,tada1238:1,(azaw1238:1,taba1272:1,airr1238:1)tagd1238:1,tasa1240:1)nort2823:1)nort2822:1)song1307:1;
shab1252	Shabo	Africa	7.64407	35.223	shab1252	sbf	ET	NA	NA	sbf	NA	NA	4	Spoken_L1_Language	NA	language	0	['Kibebe, Tsehay Taye. 2015. Documentation and grammatical description of Chabu. (Doctoral dissertation, Addis Ababa University; xxii+506pp.)', 'Anbessa Teferra. 1991. A skecth of Shabo grammar. In Bender, M. L. (ed.), Proceedings of the 4th Nilo-Saharan linguistics colloquium, Bayreuth, August 2-4, 1989, 371-387. Hamburg: Helmut Buske Verlag.', 'Peter Unseth. 1984. Shabo (Mikeyir): A first discussion of classification and vocabulary. Addis Abeba: Institute of Ethiopian Studies. 12pp. (Saw a copy at IES Library, Addis Abeba, 2013 (call number 400 LAN).)', 'Bender, Lionel M. 1983. Remnant Languages of Ethiopia and Sudan. In Bender, Marvin Lionel (ed.), Nilo-Saharan language studies, 336-354. East Lansing, Michigan: East Lansing: African Studies Center, Michigan State University.']	shab1252:1;
yama1264	Yámana	South America	-55.2748	-68.2648	yama1264	yag	CL	NA	NA	yag	NA	2019	6	Spoken_L1_Language	NA	language	2	['Julius Platzmann. 1882. Glossar der feuerländischen Sprache. In  Huntington Free Library and Whistling, Karl W. (eds.) Leipzig: B. G. Teubner. 336pp.', 'Fitz-Roy, Robert. 1839. Fragment of a vocabulary of the Alikhoolip and the Tekeenica languages, also some words of theose spoken by the Patagonian (Tehuel-Het) and Chonos Indians. In Appendix to the second volume, 135-141. London: Henry Colburn.']	(cent2363:1,east2853:1,west2943:1,((hatu1248:1,ufya1234:1)sout3330:1,woll1235:1)woll1234:1)yama1264:1;
tupi1275	Tupian	NA	-8.998426385618503	-58.43139197008457	tupi1275	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	4	['Noelli, Francisco Silva. 1996. As hipóteses sobre o centro de origem e rotas de expamsão dos Tupi. Revista de Antropologia 39. 7-53.', 'Jensen, Cheryl Joyce. 1991. Tupian languages. In William Bright (ed.), International encyclopedia of linguistics. Oxford: Oxford UP.']	((arik1264:1,kari1311:1)arik1263:1,kepk1241:1,((awet1244:1,(kama1373:1,((ache1246:1,((bati1254:1,tamb1258:1)mbya1239:1,((apap1240:1)chir1286:1,((kaiw1247:1,temb1275:1,teui1238:1)kaiw1246:1,pait1247:1)kaio1234:1,(jopa1240:1,mode1267:1,oldp1258:1)para1311:1)para1319:1)tupi1282:1,(((avaa1240:1,izoc1240:1,simb1261:1)east2555:1,tapi1253:1)chir1295:1,west2640:1)tupi1283:1,xeta1241:1)tupi1277:1,(guar1292:1,((jora1240:1,siri1273:1,yuqu1240:1)siri1279:1,paus1244:1)wara1305:1)tupi1278:1,(nhen1239:1,((coca1260:1,coca1261:1)coca1259:1,(cura1243:1,curu1244:1)omag1248:1)omag1247:1,(amoi1234:1,kaet1234:1,tupi1274:1,poti1237:1,taba1271:1,temi1248:1,tupi1292:1,tupi1291:1,tupi1289:1,tupi1288:1,tupi1290:1,tupi1272:1)tupi1273:1)tupi1287:1)sout3271:1,(tapi1254:1,(para1312:1,suru1261:1,toca1235:1)tupi1284:1,(((mear1240:1,pind1244:1,zuti1239:1)guaj1255:1,(temb1281:1,temb1280:1,temb1277:1)temb1279:1)temb1276:1,turi1247:1)tupi1285:1)tupi1279:1,((aman1266:1,anam1249:1,araw1273:1)araw1290:1,xing1248:1)subg1264:1,(((amun1246:1,urue1240:1)amon1240:1,apia1248:1,kari1317:1,kaya1329:1)kawa1293:1,(juma1249:1,para1313:1,(diah1239:1,pari1258:1,nucl1663:1)tenh1241:1,wira1264:1)kawa1292:1)tupi1280:1,((avac1239:1,(aura1243:1,(anam1251:1,awag1234:1)guaj1256:1)guaj1260:1,(tacu1234:1)unun9936:1,urub1250:1)guaj1258:1,((oiya1239:1,waja1261:1)waya1270:1,(emer1243:1,zoee1240:1)zoee1241:1)waya1271:1)tupi1281:1)tupi1276:1)awet1245:1,sate1243:1)mawe1252:1,((((arua1262:1)arua1261:1,cint1239:1,(gavi1247:1,zoro1244:1)gavi1246:1)gavi1248:1,sala1273:1)gavi1250:1,suru1262:1)mond1266:1,(kuru1309:1,mund1330:1)mund1329:1,(puru1264:1,((karo1306:1)karo1305:1,urum1250:1)rama1257:1)puru1268:1,(maku1278:1,((akun1241:1,(guar1295:1,saku1239:1,siok1234:1)saki1248:1)akun1243:1,(tupa1250:1,(kupn1234:1,ngwa1252:1)wayo1238:1)wayo1240:1)nucl1716:1)tupa1251:1,(juru1256:1,((arup1240:1)mari1442:1)unun9935:1,xipa1240:1)yuru1262:1)tupi1275:1;
mass1263	Massep	Papunesia	-1.74679	138.294	mass1263	mvs	ID	NA	NA	mvs	NA	NA	4	Spoken_L1_Language	NA	language	4	['Fred Hurd. 1979. Massep. Ms. 4pp.', 'Du Buy, J. 1955. Bijzonderheden betreffende half-nomadische volksgroepen in het stroomgebied van de Mamberamo. Adatrechtbundels 45. 102-107.', 'van der Leeden, Alexander Cornelis. 1954. Verslag over taalgebieden in het Sarmische van de Ambtenaar van het Kantoor voor Bevolkingszaken. (35.) Hollandia: Gouvernement van Nederlands-Nieuw-Guinea, Dienst van Binnenlandse Zaken, Kantoor voor Bevolkingszaken. 15pp.']	mass1263:1;
cuit1236	Cuitlatec	North America	18.1	-100.5	cuit1236	cuy	MX	NA	NA	cuy	NA	1965	6	Spoken_L1_Language	NA	language	2	['Roberto Escalante. 1962. El Cuitlateco. (Publicaciones / Instituto Nacional de Antropología, 9.) México: Instituto Nacional de Antropología e Historia. 58pp.', 'McQuown, Norman A. 1941. La fonémica del cuitlateco. El México Antiguo 5. 239-254.', 'Hendrichs Pérez, Pedro R. 1939. Un estudio preliminar sobre la lengua cuitlateca de San Miguel Totolapan, Gro. El México Antiguo 4. 329-362.', 'Nicolás León. 1903. Vocabulario en lengua Cuitlateca de Totolapam. Anales del Museo Nacional: 1a época 7. 304-307.']	cuit1236:1;
left1242	Left May	NA	-4.360486666666667	141.64266666666668	left1242	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(owin1240:1,(amap1240:1,((kabo1249:1,niki1238:1,umur1238:1)bopa1235:1,iter1241:1)iter1240:1,(nakw1240:1,nimo1247:1)nimo1248:1)nucl1244:1)left1242:1;
yang1287	Yangmanic	NA	-15.2253	132.501	yang1287	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	(dago1245:1,ward1246:1,yang1288:1)yang1287:1;
cari1283	Cariban	NA	-1.2804284901606835	-59.05588241653585	cari1283	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	4	['Villalón, María Eugenia. 1991. A spacial model of lexical relationships among fourteen Cariban languages. In M.R. Key (ed.), Lan guage change in South American Indian languages, 54-94.', 'Gildea, Spike. 1990. The genesis of ergative case-marking in Cariban languages: a historical/functional explanation. Eugene: University of Oregon (ms.)', 'Gildea, Spike. 1989. Reconstructing prefixes and personal pronouns in Cariban. Eugene: University of Oregon (ms.)']	(apal1257:1,((mura1272:1,taba1267:1,tyre1237:1)gali1262:1,(wayu1242:1,(mait1253:1,mayo1265:1)maqu1238:1)maqu1239:1,palm1241:1,(cari1279:1,(akur1238:1,paux1235:1,(pian1242:1)trio1238:1)tiri1260:1)tara1324:1,(yaoa1239:1)uncl1520:1,(tive1236:1,(rucu1237:1,uruc1241:1)waya1269:1)waya1272:1)guia1242:1,((kuik1246:1,(nahu1343:1,nucl1657:1)mati1253:1)nucl1656:1,pime1237:1)kuik1245:1,(opon1234:1,(japr1238:1,(cano1239:1,rion1245:1,rioc1237:1,riom1237:1,yrap1237:1)yukp1241:1)yukp1243:1)yukp1242:1,((cunu1237:1,decu1237:1,ihur1237:1,pawi1238:1)kaxu1237:1,((hixk1240:1,xere1241:1)hixk1239:1,(kata1269:1,tuna1234:1)waiw1244:1)waiw1245:1)paru1239:1,(baka1277:1,(apia1247:1,ikpe1245:1,para1310:1,yaru1255:1)xing1247:1)peko1235:1,(((chai1253:1,cuma1240:1)coas1302:1,(mapo1246:1,pemo1245:1,(cura1242:1,woki1237:1)yaba1248:1)mapo1245:1,(para1309:1,paux1236:1,sapa1254:1)para1308:1,tama1338:1)mapo1244:1,(enap1235:1,(((akaw1241:1,inga1250:1)akaw1239:1,pata1262:1)kapo1251:1,macu1259:1,(cama1252:1,(arec1238:1,taur1239:1)taul1252:1)pemo1248:1)pemo1247:1)pemo1246:1)vene1261:1,(bona1255:1,(atru1239:1,jawa1240:1,waim1254:1)waim1253:1)yawa1262:1)cari1283:1;
east2386	Eastern Jebel	NA	11.2224	33.92346666666667	east2386	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	((akaa1242:1,(beni1241:1,nucl1342:1)kelo1246:1,molo1257:1)akak1254:1,((buwa1239:1,soda1238:1)buwa1245:1,(kuku1284:1,kula1276:1)kula1286:1)gaam1241:1)east2386:1;
tuxa1239	Tuxá	South America	-8.953642	-38.2742287	tuxa1239	tud	BR	NA	NA	tud	NA	1965	6	Spoken_L1_Language	NA	language	4	['Robert E. Meader. 1978. Indios do Nordeste: Levantamento Sobre Os Remanescentes Tribais do Nordeste Brasileiro. (Série Lingüística, 8.) Brasília: Summer Institute of Linguistics. 94pp.', 'Loukotka, Čestmír. 1955. Les langues non-Tupí du Brésil du Nord-Est. In Herbert Baldus (ed.), Anais do XXXI Congresso Internacional de Americanistas 31, São Paulo, 1954, 1029-1054. São Paulo: Anhembi.']	tuxa1239:1;
narr1279	Narrow Talodi	NA	10.821325000000002	30.283908333333333	narr1279	NA	NA	NA	NA	NA	NA	NA	NA	Family	NA	family	NA	NA	((((east2430:1,west2504:1)ache1245:1,toch1257:1)ache1247:1,(dagi1241:1,(ahei1238:1,dalo1239:1,masa1302:1,masa1303:1)ngil1242:1)ngil1241:1,(ndin1245:1,talo1250:1)ndin1246:1)bura1298:1,(lumu1239:1,toro1251:1)lumu1240:1)narr1279:1;
sand1273	Sandawe	Africa	-5.26918	35.4808	sand1273	sad	TZ	NA	NA	sad	NA	NA	2	Spoken_L1_Language	NA	language	1	['Sander Steeman. 2012. A grammar of Sandawe: A Khoisan language of Tanzania. 295. (Doctoral dissertation, Rijksuniversiteit te Leiden; 280pp.)', 'Eaton, Helen. 2010. A Sandawe Grammar. (SIL e-Books, 20.) Dallas: Dallas, Texas: SIL International. 206pp.', 'Eaton, Helen. 2008. Sandawe Grammar. [s.l.]: SIL International. 195pp.', 'Kimmenade, Martin van de. 1954. Essai de grammaire et vocabulaire de la langue Sandawe Grammatik und Vokabular der Sandawe-Sprache. (Micro-Bibliotheca Anthropos, 9.) Posieux: Inst. 120pp. (Microfilm).', 'Dempwolff, Otto. 1916. Die Sandawe: Linguistisches und ethnographisches Material aus Deutsch-Ostafrika. (Abhandlungen des Hamburgischen Kolonialinstituts, XXXIV.) Hamburg: L. Friederichsen. 180pp.', 'Baumann, Oscar. 1894. Durch Massailand zur Nilquelle: Reisen und Forschungen der Massai-Expedition des deutschen Antisklaverei-Komite in den Jahren 1891-1893. Berlin: Dietrich Reimer. xiii+385pp.']	sand1273:1;
morb1239	Mor (Bomberai Peninsula)	Papunesia	-2.85747	132.845	morb1239	moq	ID	NA	NA	moq	NA	NA	4	Spoken_L1_Language	NA	language	4	['Smits, Leo and Voorhoeve, C. L. 1998. The J.~C.~Anceaux collection of wordlists of Irian Jaya languages B: Non-Austronesian (Papuan) languages (Part II). (Irian Jaya Source Material No.~10 Series B, 4.) Irian Jaya Source Material. Leiden-Jakarta: DSALCUL/IRIS. 250pp.', 'C. L. Voorhoeve. 1975. Languages of Irian Jaya, Checklist: preliminary classification, language maps, wordlists. (Pacific Linguistics: Series B, 31.) Canberra: Research School of Pacific and Asian Studies, Australian National University. iv+129+13pp. (Bibliography: p. 80-90).', 'Anceaux, Johannes C. and Veldkamp, F. 1960. Woordenlijst Maleis-Nederlands-Dani: Naar gegevens van F. Veldkamp bewerkt door J. C. Anceaux. (Rapport: Kantoor voor Bevolkingszaken, 140.) Hollandia: Dienst van Binnenlandse Zaken, Kantoor voor Bevolkingszaken, Gouvernement van Nederlands-Nieuw-Guinea.', 'Anceaux, J. C. 1958. Languages of the Bomberai Peninsula. Nieuw-Guinea Studiën 2. 109-121.', 'Anceaux, Johannes Cornelis. 1956. Voorlopig kort overzicht van de taal-situatie in de Onderafdeling Fakfak en de aangrenzende gebieden van Kaimana en Babo. Nationaal Archief, Den Haag, Ministerie van Koloniën: Kantoor Bevolkingszaken Nieuw-Guinea te Hollandia: Rapportenarchief, 1950-1962, nummer toegang 2.10.25, inventarisnummer 792. 10pp.', 'Allied Geographical Section, Southwest Pacific Area. 1942. Area study Netherlands New Guinea : the Bomberai Peninsula, 1st December, 1942. (Terrain Study, 37.) [Melbourne] : Allied Geographical Section, Southwest Pacific Area. 33pp.']	morb1239:1;
pura1257	Purari	Papunesia	-7.59133	145.036	pura1257	iar	PG	NA	NA	iar	NA	NA	3	Spoken_L1_Language	NA	language	2	['T. Kairi and John Kolia. 1977. Purari language notes. Oral History V. 1-90.', 'John H. Holmes. 1913. A Preliminary Study of the Namau Language, Purari Delta, Papua. Journal of the Royal Anthropological Institute of Great Britain and Ireland 43. 124-142. Journal of the Anthropological Institute of Great Britain and Ireland.', 'Theodore F. Bevan. 1890. Toil, Travel, and Discovery in British New Guinea. London: Kegan Paul, Trench, Trubner. 321pp.']	(iaii1238:1)pura1257:1;
